<<<<<<< HEAD
,Gender,Age-group,Income Level,Occupation
5537,1,2,0,1
5538,1,1,0,0
5540,1,1,0,4
5541,1,1,0,0
5543,0,1,1,0
5545,0,1,1,0
5546,0,1,0,2
5547,1,1,0,1
5548,0,1,1,0
5549,0,1,0,4
5550,0,1,0,0
5551,1,0,2,3
5552,1,1,1,3
5553,0,1,0,0
5554,1,0,1,2
5555,0,1,1,0
5556,1,1,2,0
5557,0,1,0,2
5558,1,1,0,0
5559,0,1,1,2
5560,0,1,1,0
5561,1,1,0,0
5562,1,1,1,2
5563,1,1,0,2
5564,1,1,0,0
5565,0,1,1,3
5566,1,1,1,1
5567,1,1,0,0
5568,1,1,1,3
5569,0,1,1,3
5570,1,1,1,0
5571,1,1,1,2
5572,1,0,1,0
5573,1,1,1,0
5574,1,1,0,0
5575,0,1,0,0
5576,0,1,0,0
5577,0,1,0,4
5578,0,1,1,0
5579,0,1,2,3
5580,0,1,0,3
5581,1,0,2,2
5582,1,1,0,0
5583,1,1,0,1
5584,0,1,1,0
5585,1,1,2,2
5586,1,1,1,3
5587,0,1,1,2
5588,1,1,1,0
5589,0,1,1,0
5590,1,1,0,4
5591,0,2,1,1
5592,0,2,1,1
5593,0,1,1,1
5594,1,1,0,4
5595,1,1,0,0
5596,0,1,0,4
5597,0,2,1,1
5598,1,1,0,1
5599,1,1,2,0
5600,0,1,0,0
5601,1,1,0,3
5602,1,1,0,3
5603,0,1,1,0
5604,1,1,1,0
5605,0,0,1,5
5606,1,1,1,0
5607,1,0,1,2
5608,0,1,0,3
5609,0,1,0,3
5610,0,1,0,0
5611,1,1,1,0
5612,0,1,0,0
5613,1,1,0,2
5614,0,1,0,0
5615,1,1,0,0
5616,0,1,1,0
5617,1,1,1,3
5618,0,1,1,0
5619,0,1,0,0
5620,1,0,0,5
5621,0,2,0,1
5622,1,1,0,0
5623,0,1,0,0
5624,1,2,0,0
5625,1,1,1,2
5626,0,1,1,0
5627,1,1,0,3
5628,0,1,1,0
5629,0,1,1,0
5630,0,1,1,0
5631,0,1,2,2
5632,1,1,1,2
5633,0,1,1,3
5634,1,1,2,3
5635,0,2,0,0
5636,0,1,1,0
5637,1,1,1,0
5638,1,1,1,0
5639,0,1,1,2
5640,1,1,1,2
5641,0,1,1,0
5642,0,2,1,1
5643,0,1,1,0
5644,0,1,1,2
5645,1,1,1,0
5646,1,1,1,2
5647,1,1,1,2
5648,1,1,1,2
5649,1,1,1,2
5650,0,1,1,0
5651,1,1,1,1
5652,0,1,1,0
5653,1,1,1,4
5654,0,1,1,4
5655,0,2,1,0
5656,0,1,1,0
5657,1,2,1,1
5658,0,1,1,0
5659,1,1,1,0
5660,0,1,1,0
5661,1,1,1,2
5662,0,1,0,2
5663,1,1,1,2
5664,1,1,0,3
5665,1,1,0,2
5666,0,1,0,3
5667,0,1,1,2
5668,1,1,0,0
5669,0,1,0,2
5670,1,1,1,2
5671,0,1,1,0
5672,1,1,0,2
5673,1,1,1,0
5674,1,1,2,2
5675,1,1,0,0
5676,0,1,1,3
5677,1,2,0,0
5678,0,1,1,0
5679,0,1,1,3
5680,1,1,1,0
5681,0,1,0,2
5682,1,1,1,0
5683,0,1,1,0
5684,0,1,0,2
5685,1,0,1,0
5686,0,1,1,0
5687,1,1,1,0
5688,1,1,0,4
5689,1,1,1,2
5690,0,1,0,0
5691,1,1,0,0
5692,0,1,0,3
5693,0,1,1,0
5694,0,1,1,2
5695,0,1,2,0
5696,1,1,1,3
5697,0,1,1,0
5698,1,1,1,0
5699,1,1,1,3
5700,1,1,1,0
5701,1,1,1,2
5702,0,1,1,0
5703,1,2,0,0
5704,0,1,2,0
5705,1,1,1,0
5706,0,1,2,0
5707,1,1,1,3
5708,1,1,1,0
5709,0,1,0,0
5710,1,1,0,0
5711,0,1,1,0
5712,1,1,0,0
5713,0,1,1,0
5714,1,1,1,0
5715,0,1,1,2
5716,1,0,1,2
5717,0,1,0,3
5718,1,0,2,2
5719,0,1,0,0
5720,1,0,1,3
5721,0,1,0,0
5722,1,0,1,2
5723,0,1,0,2
5724,1,1,1,0
5725,0,1,0,2
5726,0,0,0,3
5727,0,2,0,0
5728,0,1,0,0
5729,1,1,0,0
5730,1,1,0,2
5731,1,1,0,0
5732,0,1,0,2
5733,0,1,0,2
5734,1,1,0,2
5735,1,1,0,2
5736,1,1,0,0
5737,1,2,0,4
5738,0,1,1,0
5739,1,1,1,3
5740,0,1,1,2
5741,0,1,1,2
5742,1,1,1,0
5743,1,1,0,0
5744,0,1,1,2
5745,0,2,0,0
5746,1,1,0,0
5747,0,1,1,2
5748,1,1,1,0
5749,0,1,1,2
5750,1,1,1,2
5751,1,1,1,0
5752,0,1,2,2
5753,0,1,1,2
5754,1,0,1,3
5755,0,2,1,1
5756,1,1,1,0
5757,1,1,1,0
5758,1,1,1,0
5760,0,1,1,0
5761,0,1,1,0
5762,0,1,1,2
5763,1,2,0,1
5764,0,1,0,0
5765,0,1,1,2
5766,1,1,0,0
5767,1,1,0,1
5768,1,1,0,0
5769,0,1,0,0
5770,1,1,0,0
5771,0,1,1,0
5772,0,1,0,2
5773,0,1,0,0
5774,1,1,1,0
5775,0,1,1,0
5776,0,1,1,2
5777,1,1,0,0
5778,0,1,1,0
5779,1,1,0,0
5780,1,1,2,2
5781,0,1,1,2
5782,1,1,1,0
5783,0,1,1,0
5784,1,1,1,3
5785,1,2,1,1
5786,1,1,0,2
5787,1,1,0,0
5788,0,1,1,0
5789,0,1,1,0
5790,0,1,1,0
5791,0,1,1,0
5792,1,1,0,0
5793,0,1,0,0
5794,1,1,1,2
5795,0,1,0,0
5796,1,1,1,2
5797,1,0,1,2
5798,0,1,1,2
5799,0,1,0,0
5800,0,1,1,0
5801,1,0,1,0
5802,1,1,1,0
5803,1,1,1,0
5804,0,1,0,0
5805,0,1,0,0
5806,1,1,0,0
5807,1,1,1,0
5809,0,1,1,0
5810,0,1,1,0
5811,0,2,0,1
5812,1,0,0,4
5813,1,1,0,2
5814,1,1,0,0
5815,1,0,1,0
5816,1,0,2,2
5817,1,0,1,2
5818,0,1,0,3
5819,0,1,1,3
5820,0,1,1,3
5821,0,1,1,2
5822,0,1,1,3
5823,0,0,2,4
5824,0,1,0,1
5825,1,1,0,2
5826,1,1,0,1
5827,1,2,0,0
5828,0,2,0,0
5829,1,1,0,1
5830,0,1,0,3
5831,0,1,0,1
5832,1,1,0,1
5833,0,2,1,0
5834,0,1,0,1
5835,1,1,1,0
5836,1,1,0,1
5837,1,2,0,1
5838,1,1,0,1
5839,0,1,0,0
5840,1,1,0,1
5841,0,2,1,1
5842,0,0,2,0
5843,1,1,2,2
5844,0,1,1,0
5845,0,1,1,0
5846,1,0,2,0
5847,0,1,2,0
5848,1,0,1,0
5849,0,1,1,0
5850,1,1,1,0
5851,0,1,0,0
5852,0,2,0,1
5853,1,2,0,1
5854,1,1,0,0
5856,1,1,0,0
5858,0,1,1,3
5859,0,1,0,2
5860,1,1,0,0
5861,0,1,0,3
5862,0,1,0,4
5863,0,1,0,4
5864,1,1,0,3
5865,0,1,0,3
5866,1,1,0,4
5867,1,1,1,0
5868,0,1,0,0
5869,0,1,1,0
5870,0,1,1,1
5871,1,1,0,0
5872,0,1,1,0
5873,1,1,0,0
5874,1,1,1,3
5875,0,0,0,0
5876,0,0,1,4
5877,0,0,0,0
5878,0,0,1,0
5879,0,0,1,0
5880,0,0,2,4
5881,1,0,1,3
5882,1,0,1,2
5883,1,0,1,4
5884,1,1,0,2
5885,0,1,0,2
5886,1,2,0,1
5887,0,2,0,0
5888,1,2,0,1
5889,0,2,0,4
5890,1,2,0,4
5891,0,1,0,0
5892,0,1,0,0
5893,1,1,0,0
5894,0,2,0,0
5895,1,1,0,0
5896,1,1,0,3
5897,1,1,0,0
5898,0,2,0,0
5899,0,1,0,0
5900,0,1,1,0
5901,1,1,0,0
5902,1,2,0,0
5903,0,1,1,0
5904,1,1,1,3
5905,0,2,0,1
5906,0,1,1,2
5907,1,1,0,0
5908,1,1,0,0
5910,0,1,0,0
5911,0,1,1,0
5912,1,1,1,0
5914,0,1,0,2
5915,1,2,0,1
5916,0,1,0,0
5917,1,1,0,0
5919,1,1,0,3
5920,0,1,1,0
5921,1,1,0,3
5922,0,1,1,0
5923,0,0,1,3
5924,0,1,1,0
5925,1,1,1,3
5926,0,1,1,0
5927,1,0,0,3
5928,1,1,1,0
5929,0,1,0,0
5930,0,1,0,1
5931,0,1,1,2
5932,1,1,0,3
5933,1,1,0,2
5934,0,1,1,3
5935,0,1,1,0
5936,1,1,1,2
5937,0,1,0,3
5938,0,1,0,5
5939,1,1,1,0
5940,0,1,0,0
5941,1,1,1,3
5942,0,1,1,0
5943,1,1,1,2
5944,1,2,0,3
5945,1,0,1,2
5946,0,0,1,2
5947,0,1,1,0
5948,1,1,1,3
5950,0,1,1,0
5953,0,2,1,3
5954,0,1,1,3
5956,0,0,1,3
5959,0,1,1,0
5960,1,2,1,0
5961,0,2,0,0
5962,1,1,1,0
5963,0,1,1,3
5964,1,1,1,0
5965,1,1,1,0
5966,0,1,1,0
5967,1,1,1,0
5968,0,1,1,0
5969,1,1,1,3
5970,1,1,1,0
5971,1,1,0,0
5972,0,1,1,0
5973,0,1,1,0
5974,1,1,0,2
5975,0,1,0,0
5976,0,0,0,0
5977,1,1,0,0
5978,0,1,0,0
5979,1,1,0,2
5980,0,0,2,0
5981,0,1,0,3
5982,1,0,1,2
5983,1,1,0,0
5984,0,1,0,1
5985,0,2,1,1
5986,1,1,0,0
5987,1,0,1,0
5988,0,1,0,0
5989,1,1,1,4
5990,0,1,1,0
5991,0,1,1,0
5992,0,1,0,0
5993,1,1,1,0
5994,1,1,1,0
5995,0,1,1,0
5996,1,1,1,0
5997,1,0,1,0
5998,0,1,1,0
5999,1,1,1,2
6000,1,1,1,0
6001,1,1,0,0
6002,1,2,0,4
6003,1,1,1,3
6004,0,2,1,1
6005,0,0,1,0
6006,0,1,1,3
6007,1,0,2,4
6008,1,2,0,1
6009,1,1,1,0
6010,0,1,1,0
6011,0,1,1,2
6012,0,1,1,0
6013,0,1,1,2
6014,0,1,1,2
6015,1,1,1,4
6016,0,1,1,0
6017,1,1,1,2
6018,1,1,1,3
6019,1,1,1,2
6020,0,1,1,0
6021,1,1,1,3
6022,0,1,1,0
6023,0,1,1,3
6024,1,1,1,2
6025,0,1,1,0
6026,1,2,0,1
6027,1,1,0,0
6028,1,2,0,2
6029,0,1,0,1
6032,1,1,0,4
6042,0,1,0,2
6043,0,2,0,1
6046,0,1,1,0
6047,1,1,0,2
6048,1,1,1,2
6049,0,1,0,0
6050,0,1,0,0
6051,1,1,1,0
6052,1,1,1,0
6053,0,1,1,2
6054,0,1,0,2
6055,1,1,1,0
6056,1,1,1,2
6057,0,1,1,0
6058,0,1,0,0
6059,1,2,1,1
6060,0,1,1,0
6061,1,1,1,4
6062,1,1,1,4
6063,1,1,1,2
6064,1,1,2,2
6065,1,1,1,0
6066,1,1,1,0
6067,0,1,0,2
6068,1,1,1,0
6069,0,1,1,0
6070,1,1,1,3
6071,0,1,0,2
6072,1,0,2,2
6073,0,1,0,1
6074,1,1,0,0
6075,1,1,0,0
6076,0,1,0,4
6077,0,2,1,1
6078,1,1,0,2
6079,0,1,1,0
6080,1,1,0,0
6081,1,2,0,0
6082,1,1,0,1
6083,1,1,0,1
6084,1,1,1,3
6085,0,1,2,4
6086,1,1,1,3
6087,0,2,0,1
6088,0,2,1,1
6089,1,1,0,1
6090,1,2,1,1
6091,1,1,1,4
6092,0,2,0,4
6093,0,2,0,1
6094,1,1,1,0
6095,1,1,1,4
6096,1,1,0,0
6097,0,1,0,2
6098,1,1,1,2
6099,1,1,1,0
6100,0,1,0,2
6101,0,1,0,3
6102,1,0,1,4
6103,1,1,0,1
6104,0,1,1,0
6105,1,1,1,0
6106,1,1,1,2
6107,0,0,1,2
6108,1,1,0,0
6109,1,1,1,2
6111,0,1,0,0
6112,0,1,0,0
6113,1,2,0,0
6114,1,1,0,0
6115,0,2,0,1
6116,1,2,0,0
6117,0,1,1,2
6118,0,1,0,4
6119,1,1,0,0
6120,1,1,0,0
6121,1,1,1,2
6122,1,1,0,0
6123,0,1,0,1
6124,1,1,1,0
6125,1,1,1,0
6126,1,1,1,0
6127,1,0,1,2
6128,0,0,2,3
6129,1,1,1,3
6130,1,2,1,1
6131,1,1,1,0
6132,0,1,2,3
6133,1,1,2,3
6134,1,1,1,4
6135,0,1,1,3
6136,1,1,1,0
6137,1,1,0,0
6138,1,1,1,0
6139,0,1,0,3
6140,1,1,0,3
6141,1,1,0,2
6142,1,1,0,0
6143,1,1,0,3
6144,0,1,1,4
6145,0,1,0,4
6146,1,1,0,0
6147,1,1,1,0
6148,1,1,1,0
6149,1,1,0,0
6150,0,2,1,1
6151,1,1,1,4
6152,1,1,0,2
6153,0,1,0,3
6154,0,1,0,3
6155,0,1,0,2
6156,0,2,0,1
6157,0,1,1,0
6158,1,1,1,0
6159,1,1,1,0
6160,1,0,1,0
6161,1,1,0,1
6162,1,0,0,0
6163,1,1,1,3
6164,0,1,2,2
6165,0,1,1,3
6166,1,1,1,0
6167,0,1,2,0
6168,0,1,1,0
6169,1,1,1,0
6170,0,1,1,0
6171,1,1,1,0
6172,1,1,1,4
6173,0,1,2,0
6174,1,1,1,0
6175,1,1,2,2
6176,0,1,1,0
6177,1,1,1,3
6178,0,1,0,2
6179,1,1,0,4
6180,1,1,1,3
6181,0,1,1,0
6182,0,1,1,2
6183,1,1,0,2
6184,0,1,1,3
6185,0,1,1,0
6186,1,1,1,3
6187,1,1,1,0
6188,1,1,0,0
6189,1,1,0,0
6190,1,1,1,0
6191,1,1,1,2
6192,1,1,1,0
6193,0,1,1,4
6194,0,1,2,4
6195,0,1,0,1
6196,0,1,1,0
6197,0,1,2,0
6198,0,1,0,2
6199,0,1,0,0
6200,1,1,1,0
6201,0,1,1,0
6202,1,1,0,2
6203,0,1,0,0
6204,1,1,1,0
6205,1,0,1,0
6206,0,1,2,0
6207,0,1,1,0
6208,1,1,1,2
6209,1,1,2,0
6210,0,1,0,0
6211,0,1,1,0
6212,1,0,1,0
6213,0,1,0,0
6214,1,1,1,0
6215,1,1,0,3
6216,1,1,1,0
6217,0,1,0,0
6218,0,1,1,3
6219,0,1,0,2
6220,0,1,1,0
6221,0,1,0,0
6222,1,1,1,0
6223,1,0,1,3
6224,1,1,1,0
6225,0,1,1,0
6226,1,1,1,0
6227,0,1,1,0
6228,0,1,0,2
6229,1,1,0,0
6230,0,2,0,1
6231,1,1,0,0
6232,1,1,0,0
6233,0,1,1,0
6234,1,1,0,4
6235,0,1,0,2
6236,1,1,0,0
6237,0,1,1,2
6238,1,1,0,0
6239,0,1,1,4
6240,1,0,1,3
6241,0,1,1,4
6242,0,1,0,1
6243,1,1,1,2
6244,0,1,0,2
6245,1,1,1,0
6246,0,1,1,0
6247,1,1,1,2
6248,1,1,1,0
6249,1,1,0,0
6250,1,1,0,0
6251,0,1,0,1
6252,1,2,1,0
6253,0,1,1,0
6254,1,0,1,2
6255,0,1,1,3
6256,1,0,1,2
6257,0,1,0,4
6258,0,1,1,0
6259,1,1,1,0
6260,1,1,0,3
6261,1,1,1,2
6262,1,1,1,2
6263,0,1,1,2
6264,0,1,0,1
6265,1,1,1,0
6266,0,1,1,3
6267,1,1,0,0
6268,1,1,0,0
6269,1,1,0,0
6270,1,1,0,0
6271,1,1,0,0
6272,1,1,0,2
6273,1,1,0,1
6274,1,1,0,1
6275,1,2,0,0
6276,1,1,0,0
6277,0,1,1,0
6278,0,1,1,2
6279,1,1,1,3
6280,0,1,1,0
6281,1,1,1,4
6282,1,1,0,3
6283,0,1,0,0
6284,0,1,1,2
6285,1,1,0,3
6286,1,0,1,0
6287,1,1,0,0
6288,0,2,1,1
6289,1,1,0,0
6290,0,1,1,0
6291,0,1,1,0
6292,1,1,1,0
6293,0,1,0,2
6294,0,2,0,1
6295,1,1,0,2
6296,1,1,2,2
6297,1,1,1,0
6298,0,1,2,0
6299,1,1,1,3
6300,1,1,2,0
6301,0,2,1,0
6302,0,1,1,0
6303,1,1,1,0
6304,0,2,1,1
6305,0,1,2,3
6306,1,1,1,0
6307,1,1,1,3
6308,1,1,1,0
6309,1,1,1,3
6310,0,1,1,2
6311,0,1,0,0
6312,0,1,0,0
6313,1,1,1,0
6314,0,2,0,1
6315,0,1,0,0
6316,1,1,0,0
6317,1,2,0,0
6318,0,1,1,0
6319,0,1,0,0
6320,0,1,0,0
6321,1,1,0,2
6322,1,1,1,0
6323,0,1,1,3
6324,0,1,0,0
6325,1,1,0,2
6326,1,1,0,3
6327,0,1,1,2
6328,1,1,0,0
6329,0,1,0,4
6330,1,1,0,0
6331,1,1,0,0
6332,0,1,1,0
6333,1,0,1,3
6334,1,1,0,4
6335,0,1,0,0
6336,1,1,0,4
6337,1,2,0,4
6338,0,2,0,1
6339,1,1,0,2
6340,1,1,0,4
6341,0,1,0,2
6342,1,1,1,3
6343,1,1,0,0
6344,0,1,0,4
6345,0,1,0,4
6346,1,1,0,0
6347,1,1,0,4
6348,1,1,0,0
6349,0,1,0,0
6350,1,1,0,0
6351,0,1,0,2
6352,1,1,0,2
6353,1,1,0,0
6355,1,1,0,2
6356,0,1,0,0
6359,0,1,0,2
6365,1,1,2,0
6366,0,1,2,0
6367,0,1,2,0
6368,0,2,2,0
6369,1,1,2,0
6370,1,0,2,0
6371,1,1,2,0
6372,0,1,2,0
6373,0,1,2,0
6374,0,1,2,0
6375,1,1,0,0
6376,0,1,0,0
6377,0,1,1,3
6378,1,1,1,4
6379,1,1,1,2
6380,0,1,1,0
6381,1,1,1,0
6382,0,1,1,0
6383,1,1,1,3
6384,0,1,0,0
6385,1,1,1,2
6386,0,1,1,4
6387,1,1,1,4
6388,0,1,1,2
6389,0,1,1,0
6390,1,1,1,0
6391,0,1,0,0
6392,1,1,0,4
6393,1,0,0,4
6394,0,1,0,0
6395,1,1,0,0
6396,0,1,0,0
6397,0,1,0,0
6398,0,1,0,0
6399,0,1,0,3
6400,0,1,0,0
6401,1,0,1,2
6402,1,0,1,2
6403,1,1,1,0
6404,1,0,1,4
6405,0,0,1,3
6406,1,0,1,2
6407,1,0,1,3
6408,1,0,1,0
6409,1,0,1,2
6410,1,0,1,4
6411,1,1,0,3
6412,1,1,0,0
6413,1,2,0,1
6414,1,1,0,0
6415,0,1,0,0
6416,1,1,0,0
6417,1,1,0,4
6418,1,1,0,1
6419,1,1,0,2
6420,0,2,0,1
6421,1,1,0,4
6422,0,1,1,0
6423,1,1,1,0
6424,0,1,0,0
6425,1,2,1,1
6426,1,1,0,0
6427,1,1,1,0
6428,0,1,1,0
6429,0,1,0,1
6430,1,1,1,0
6431,1,1,1,0
6432,1,1,0,0
6433,1,1,0,0
6434,1,2,0,0
6435,0,1,1,0
6436,1,1,0,0
6437,0,1,0,0
6438,0,1,0,0
6439,1,1,0,2
6441,1,1,0,0
6442,1,1,0,3
6443,0,1,0,4
6444,1,0,1,4
6445,0,2,1,1
6446,0,1,1,0
6447,1,1,1,0
6448,1,1,1,3
6449,0,1,0,4
6450,1,0,0,3
6451,0,1,1,4
6452,1,1,1,3
6453,1,1,0,0
6454,0,1,1,0
6455,1,1,1,2
6456,1,1,1,0
6457,0,2,1,1
6458,1,1,1,0
6459,0,1,1,0
6460,1,2,0,0
6461,0,1,1,0
6462,1,1,1,0
6463,1,1,0,3
6464,0,1,1,0
6465,0,1,0,0
6466,0,1,0,0
6467,1,1,1,2
6468,1,1,1,0
6469,1,2,1,3
6470,1,1,1,3
6471,1,1,1,3
6472,0,1,1,0
6473,1,1,1,0
6474,0,1,1,0
6475,0,1,1,2
6476,0,1,1,1
6477,0,1,1,3
6478,1,1,1,0
6479,1,0,1,2
6480,0,1,1,0
6481,0,1,1,0
6482,0,1,1,0
6483,1,1,1,0
6484,0,1,1,0
6485,1,1,1,0
6486,0,1,1,0
6487,0,1,1,0
6488,0,1,1,1
6489,0,1,1,0
6490,1,1,1,0
6491,1,1,2,0
6492,1,1,1,0
6493,0,1,1,0
6494,0,1,1,0
6495,0,1,1,0
6496,0,2,1,1
6497,0,1,1,0
6498,0,2,1,0
6499,1,1,1,3
6500,0,2,0,1
6501,0,1,0,1
6502,1,1,0,0
6503,1,0,0,0
6504,0,1,0,0
6505,0,0,1,0
6506,1,0,1,0
6507,1,1,0,0
6508,0,0,1,2
6509,0,1,1,0
6510,1,1,1,0
6511,0,1,0,3
6512,1,1,1,3
6513,1,1,1,0
6514,1,1,1,2
6515,0,1,1,4
6516,1,1,1,4
6517,1,1,1,4
6518,1,1,1,4
6519,1,1,1,4
6520,1,1,1,0
6521,0,1,1,0
6522,1,1,0,0
6523,1,1,0,0
6524,1,1,2,2
6525,1,1,1,0
6526,1,1,2,0
6527,1,1,2,0
6528,1,1,1,0
6529,0,1,1,0
6530,0,1,2,0
6531,0,0,1,2
6532,0,1,2,0
6533,0,2,0,1
6534,0,0,0,4
6535,1,1,1,1
6536,1,1,1,2
6537,1,2,1,0
6538,1,1,0,0
6539,1,1,0,0
6540,1,1,1,0
6541,1,1,1,1
6542,1,2,1,0
6543,1,1,1,0
6544,0,1,1,0
6545,0,1,1,3
6546,0,1,1,0
6547,1,1,1,4
6548,0,1,1,0
6549,1,1,1,0
6550,1,1,1,2
6551,0,1,0,1
6552,1,1,0,3
6553,1,1,0,2
6554,0,1,2,0
6555,0,2,1,1
6556,1,0,2,0
6557,1,1,0,3
6558,0,2,0,1
6559,0,1,0,0
6560,1,2,0,1
6562,1,1,0,0
6563,0,2,0,1
6565,0,2,0,1
6569,0,1,0,4
6570,0,2,0,1
6571,1,1,0,0
6573,1,1,0,2
6575,0,1,0,3
6576,0,1,0,0
6577,1,2,0,2
6578,1,1,1,0
6579,0,1,1,3
6580,1,1,1,2
6581,1,1,1,2
6582,0,1,1,0
6583,1,1,1,0
6584,1,1,1,2
6585,0,1,1,0
6586,0,1,0,0
6587,1,1,0,1
6588,0,1,0,0
6589,0,2,1,1
6590,0,2,1,0
6591,0,1,1,4
6592,1,1,1,0
6593,0,2,1,1
6594,1,2,1,0
6595,0,1,0,2
6596,1,1,1,0
6597,0,2,1,0
6598,1,1,1,0
6599,1,1,1,2
6600,0,1,1,0
6601,0,1,0,0
6602,1,1,1,2
6603,0,1,1,0
6604,0,1,0,0
6605,0,1,1,3
6606,1,0,2,4
6607,1,1,1,2
6608,1,1,0,0
6609,0,2,0,1
6610,0,1,0,3
6611,0,2,1,0
6612,0,1,1,2
6613,1,2,0,3
6614,1,1,0,1
6615,0,1,0,4
6616,1,1,1,0
6617,0,1,0,1
6618,0,2,1,1
6620,1,2,1,1
6621,0,2,1,1
6622,1,2,1,1
6623,1,2,0,1
6626,1,1,0,1
6627,1,1,0,0
6628,0,1,0,2
6629,0,1,1,2
6630,1,1,0,0
6631,1,0,1,4
6632,1,1,0,0
6633,0,0,1,2
6634,1,1,1,0
6635,0,1,1,2
6636,1,1,1,0
6638,1,1,1,0
6639,0,1,1,0
6640,0,1,0,0
6641,1,1,1,0
6642,1,1,0,0
6643,1,1,0,0
6644,0,2,0,1
6645,1,2,0,1
6646,0,1,0,0
6647,1,1,0,0
6648,0,1,0,2
6649,0,1,1,0
6650,0,1,0,0
6651,1,1,0,0
6652,1,1,0,0
6653,0,1,1,0
6654,1,1,2,2
6655,1,1,1,2
6656,1,1,1,0
6657,0,1,1,2
6658,1,1,1,0
6659,1,1,1,3
6660,1,1,1,2
6661,1,1,1,0
6662,0,1,1,0
6663,1,1,0,3
6664,1,1,0,3
6665,1,1,1,0
6666,1,1,1,3
6667,1,1,1,2
6668,1,1,1,2
6669,1,1,1,0
6670,0,1,1,2
6671,1,1,1,4
6672,0,1,1,2
6673,0,1,0,2
6674,0,1,0,0
6675,1,1,1,4
6676,1,1,0,2
6677,1,1,1,2
6678,0,1,1,2
6679,0,1,1,0
6680,0,1,1,2
6681,1,1,1,3
6682,1,1,1,2
6683,0,1,1,0
6684,0,2,0,1
6685,0,1,0,2
6686,1,1,1,0
6687,1,1,0,4
6688,0,1,0,2
6689,1,1,0,4
6690,1,1,0,2
6691,1,1,0,0
6692,1,1,0,2
6693,0,2,0,1
6694,1,1,0,0
6695,0,2,0,1
6696,1,1,0,0
6697,0,2,0,1
6698,0,1,0,2
6699,1,1,0,0
6700,0,1,0,0
6701,1,1,1,2
6702,0,1,1,0
6703,0,1,1,2
6704,1,1,1,0
6705,1,1,1,0
6706,0,0,1,2
6707,1,0,1,0
6708,1,1,1,0
6709,1,1,1,2
6710,1,1,1,0
6711,1,2,0,1
6712,1,1,1,3
6713,0,1,2,1
6714,0,1,1,4
6715,0,1,1,0
6716,0,1,0,1
6717,0,1,1,2
6718,0,1,1,0
6719,0,1,1,2
6720,0,0,1,2
6721,1,1,1,3
6722,1,1,1,2
6723,1,1,1,3
6724,1,1,1,3
6725,1,1,1,0
6726,1,1,0,0
6727,1,2,0,0
6728,1,1,1,3
6729,1,1,1,2
6730,1,1,1,0
6731,0,1,1,0
6732,0,1,2,2
6733,0,1,1,4
6734,0,1,1,0
6735,0,1,1,0
6736,1,1,1,3
6737,0,1,1,0
6738,1,1,1,0
6739,0,1,0,2
6740,0,1,0,0
6741,1,1,1,0
6742,0,1,0,0
6743,1,1,1,3
6744,0,1,1,3
6745,1,1,1,0
6746,0,1,0,2
6747,1,1,1,0
6748,0,1,1,0
6749,1,1,0,0
6750,0,1,1,0
6751,0,1,1,0
6752,1,1,1,0
6753,1,1,1,0
6754,0,1,1,2
6755,1,1,2,0
6756,1,2,0,0
6757,0,1,1,0
6758,0,1,0,0
6759,1,1,0,2
6760,1,1,1,2
6761,1,1,0,0
6762,0,1,2,3
6763,1,1,1,2
6764,0,1,0,2
6765,0,1,0,0
6766,0,1,1,0
6767,0,1,0,0
6768,1,1,0,1
6769,1,1,0,0
6770,1,2,0,1
6771,0,1,0,0
6772,0,1,1,1
6773,0,1,0,0
6774,1,1,0,0
6775,0,1,0,0
6776,1,1,1,1
6777,0,1,0,0
6778,1,1,1,0
6779,0,1,0,0
6780,0,1,0,1
6781,0,1,0,0
6782,1,1,1,3
6783,0,1,0,0
6784,0,2,0,4
6785,1,1,1,2
6786,1,1,1,2
6787,0,1,1,0
6788,0,1,0,2
6789,1,1,1,0
6790,1,1,1,0
6791,0,1,0,0
6792,0,1,1,2
6793,0,1,0,0
6794,1,1,1,0
6795,1,1,1,2
6796,0,1,1,2
6797,0,0,1,2
6798,1,1,1,2
6800,1,1,1,2
6801,0,1,0,0
6802,1,1,1,3
6803,0,1,0,0
6804,0,1,0,0
6805,1,1,1,0
6806,1,0,1,2
6807,0,1,0,2
6808,1,1,1,2
6809,0,1,1,0
6810,0,1,0,2
6811,0,1,1,3
6812,0,1,1,3
6813,0,2,0,4
6814,0,1,1,0
6815,1,1,1,2
6816,0,1,0,2
6817,1,1,1,0
6818,1,1,0,0
6819,0,1,1,2
6820,0,1,0,2
6821,1,1,0,0
6822,1,1,0,0
6823,1,1,0,0
6824,1,1,0,0
6825,0,2,0,1
6826,0,1,1,0
6827,1,1,1,0
6828,0,1,1,0
6829,0,2,2,1
6830,1,1,1,0
6831,1,1,2,3
6832,1,1,1,0
6833,0,1,2,0
6834,1,1,2,0
6835,0,2,1,1
6836,0,1,0,0
6837,1,1,0,0
6838,0,1,0,0
6839,1,1,0,0
6840,0,2,0,1
6841,1,1,0,0
6842,0,1,1,0
6843,0,1,2,2
6844,1,1,1,3
6845,1,1,1,0
6846,0,1,0,4
6847,1,1,1,3
6848,0,1,2,0
6849,1,1,0,0
6850,0,1,0,3
6851,1,1,0,4
6852,0,1,0,1
6853,1,1,0,0
6854,1,1,1,0
6855,1,2,0,1
6856,0,1,0,0
