,Gender,Age-group,Occupation,Income Level
10267,1,1,0,1
8972,1,1,2,1
9458,1,0,3,1
7108,0,1,0,1
9034,1,1,3,1
7381,1,1,0,0
989,0,2,4,0
6193,0,1,4,1
5024,0,1,0,0
149,1,1,2,1
10116,1,1,0,1
7151,0,1,0,0
6743,1,1,3,1
5391,1,1,0,1
4557,1,1,1,0
422,1,2,3,1
8493,1,1,0,1
8829,1,1,0,1
10486,0,2,1,1
8515,1,0,0,1
4524,0,1,4,0
5400,1,2,3,0
12,0,2,0,1
4898,1,1,0,1
1209,1,1,0,1
2936,1,1,2,0
6672,0,1,2,1
6417,1,1,4,0
3068,1,0,4,1
7345,0,1,0,0
7226,0,1,1,0
9021,0,1,0,1
1485,0,1,2,1
10262,0,1,0,1
2948,0,1,3,2
9599,1,1,1,1
9267,1,2,1,1
7474,0,1,2,1
3816,0,1,3,1
2834,1,1,3,0
470,0,2,0,0
8469,1,1,2,1
1411,1,1,0,0
3802,1,1,0,0
10377,0,1,0,1
1432,0,2,3,1
1032,0,0,4,2
8024,0,1,0,0
3641,1,0,3,1
4228,1,2,0,0
1712,0,1,0,2
3257,0,2,0,0
9904,0,1,2,1
504,1,1,0,1
3314,0,0,0,1
3922,0,1,3,1
9122,1,2,0,1
5354,1,1,0,1
8114,0,1,0,1
5862,0,1,4,0
10154,0,1,0,1
8412,1,1,2,1
719,0,1,0,1
5250,1,1,1,0
9376,1,1,0,1
3375,1,2,3,0
8404,1,1,0,1
10146,0,0,4,1
9514,0,2,0,1
5051,1,1,0,1
4566,0,1,0,1
1018,1,1,0,1
9740,0,1,2,1
9560,0,1,0,1
7966,0,1,2,2
6447,1,1,0,1
6270,1,1,0,0
5386,1,1,3,1
1232,1,1,0,0
9568,1,1,0,1
7768,0,1,1,0
7023,1,1,4,0
8608,0,1,4,1
7416,1,1,3,1
4596,0,1,0,1
917,1,0,0,1
2022,0,1,2,2
5917,1,1,0,0
6728,1,1,3,1
6484,0,1,0,1
7853,0,2,1,0
3333,0,2,0,0
6771,0,1,0,0
6840,0,2,1,0
7596,0,1,0,1
9675,0,1,2,1
7719,0,0,0,0
9708,1,1,0,1
9147,0,1,0,1
1273,0,1,2,2
2343,1,1,0,1
2801,0,1,2,0
8763,1,1,3,1
4713,0,2,3,0
1263,1,1,2,1
7196,1,1,2,1
5324,1,1,0,0
4413,0,1,0,1
1090,1,1,0,1
6452,1,1,3,1
291,1,1,2,2
994,1,2,1,0
4057,1,1,0,1
1991,0,2,2,0
8920,0,2,1,1
1308,1,0,4,1
635,0,1,2,1
8965,1,1,0,1
1788,1,1,0,2
1434,1,2,0,1
2257,0,1,0,0
3656,0,1,3,0
6297,1,1,0,1
10497,1,0,0,1
6233,0,1,0,1
3262,0,1,0,1
3276,0,1,4,2
6280,0,1,0,1
7245,1,1,2,0
591,0,2,0,0
6858,1,1,2,2
7343,1,0,0,1
9282,1,1,2,1
6466,0,1,0,0
9475,0,2,0,1
6077,0,2,1,1
5882,1,0,2,1
279,0,1,0,1
645,1,2,3,1
3160,0,1,2,1
3554,0,1,0,1
6630,1,1,0,0
9817,1,1,3,1
7289,1,1,0,1
10242,1,1,2,1
5697,0,1,0,1
4481,1,1,1,1
2167,1,1,0,0
8500,0,1,4,1
3300,1,1,4,0
3908,0,1,0,1
8609,1,0,0,1
9054,0,2,0,1
2332,0,1,3,0
4727,0,1,0,1
14,0,1,2,1
9729,1,1,0,1
1570,1,2,0,1
2425,0,1,0,1
4777,1,1,0,1
385,1,1,0,0
8984,0,0,3,1
6678,0,1,2,1
541,1,1,0,1
7109,0,1,2,1
3679,0,2,1,1
8173,1,1,0,1
3035,0,1,2,2
545,0,1,2,1
3804,1,1,3,0
4867,0,1,3,1
1439,1,1,2,1
5786,1,1,2,0
6764,0,1,2,0
4833,0,1,2,1
1758,1,1,4,0
10274,0,2,0,1
981,0,2,4,1
6884,0,1,2,1
3540,1,1,0,1
8892,0,2,1,1
2125,0,1,0,1
10255,1,1,0,1
167,0,2,4,0
7221,1,1,2,2
363,1,1,3,0
6259,1,1,0,1
6425,1,2,1,1
2996,1,2,0,1
8799,0,1,4,1
4773,0,1,0,2
677,0,1,0,1
7284,0,1,4,1
3755,1,0,3,2
8250,1,1,0,1
317,1,1,0,1
4928,1,1,0,1
2416,0,2,0,0
1978,1,1,2,1
9837,0,1,2,1
3514,1,2,1,1
3728,1,1,0,1
1300,1,1,4,0
1605,1,2,1,1
7420,0,1,0,1
4223,0,1,0,1
8133,1,1,0,0
5046,0,1,0,0
7539,0,1,0,0
530,0,1,0,0
920,0,1,0,1
8898,0,2,0,1
22,1,1,0,0
925,1,1,3,1
216,0,1,0,0
474,1,1,0,0
2490,1,2,0,0
8738,0,1,0,1
3476,0,2,1,0
4012,0,2,0,1
5534,0,1,0,1
568,0,1,2,1
3228,1,1,0,1
7132,0,1,2,0
2110,0,1,2,0
1976,0,1,0,0
650,1,0,0,0
6263,0,1,2,1
8804,1,1,0,1
9774,1,2,3,1
10193,0,0,4,1
8916,0,1,0,1
114,0,1,0,1
3120,0,1,2,1
1755,0,1,0,0
98,0,1,0,1
7230,1,1,0,1
3258,1,1,4,0
943,1,1,0,1
8099,1,2,0,0
6941,1,1,4,1
2002,1,1,0,1
6558,0,2,1,0
1,0,1,0,1
8303,1,1,0,1
6228,0,1,2,0
2781,0,1,3,2
10336,1,1,2,1
3196,1,1,3,1
9976,1,1,2,1
3854,1,2,0,0
222,1,1,4,0
794,0,1,0,0
3584,1,0,2,1
9297,0,1,3,1
2097,0,2,2,1
5574,1,1,0,0
6335,0,1,0,0
8650,1,1,0,1
9183,0,2,2,1
8761,1,1,2,1
4281,1,0,0,0
3882,0,1,3,0
8883,0,1,2,1
599,1,2,0,0
10438,0,1,0,1
10514,0,0,4,1
125,1,2,0,0
6846,0,1,4,0
9528,0,2,0,1
10478,1,1,0,1
9449,0,1,0,1
1809,0,0,0,0
1926,1,1,0,1
3308,1,2,2,0
542,1,1,3,1
7986,0,1,2,1
3023,0,1,0,1
4599,1,1,2,1
5811,0,2,1,0
6240,1,0,3,1
985,0,2,4,1
6532,0,1,0,2
3723,1,1,2,1
1082,0,2,0,0
9012,1,1,0,1
3467,0,2,1,0
3766,1,1,0,1
5937,0,1,3,0
9542,0,2,1,1
6774,1,1,0,0
5325,0,1,1,0
1652,1,1,3,2
3700,0,2,3,1
10277,0,1,2,1
6837,1,1,0,0
10527,1,2,1,1
808,0,1,0,1
3135,1,1,0,0
2033,1,2,0,0
3686,1,1,0,0
959,0,1,0,1
7670,1,1,0,1
5781,0,1,2,1
1727,1,1,0,1
4293,0,1,0,0
6647,1,1,0,0
4230,1,0,0,2
1020,0,1,2,1
2969,1,2,1,1
3872,1,1,0,0
5814,1,1,0,0
3172,1,1,2,1
3239,0,2,0,0
1874,1,1,3,1
10137,0,1,4,1
1130,1,1,2,2
2917,1,1,3,0
3428,1,1,0,1
47,1,2,3,1
6741,1,1,0,1
9854,0,1,2,1
9008,1,2,1,1
3442,0,1,1,1
8076,1,1,0,1
8501,0,1,0,1
9731,0,1,1,1
2488,1,2,4,0
5185,0,1,0,1
5496,0,2,4,0
4949,1,1,0,0
8772,1,1,4,1
702,1,1,3,2
4937,0,1,0,1
7683,0,1,0,0
2413,0,2,0,0
6543,1,1,0,1
4697,1,1,2,1
8494,0,1,0,1
2813,1,1,2,0
8351,1,1,3,1
1072,0,1,0,0
7737,1,1,0,1
1299,0,1,4,0
9769,1,1,0,1
7286,0,1,0,1
287,1,2,1,0
5229,1,1,0,0
2442,0,1,0,1
587,1,0,3,1
1480,1,2,4,0
5502,1,1,2,0
5599,1,1,0,2
1039,0,1,2,1
4669,0,1,3,1
9296,1,0,3,1
2118,1,1,0,1
1168,0,1,3,1
5493,1,1,2,0
304,1,0,4,2
9085,1,1,0,1
2463,0,1,0,1
4108,0,1,0,0
3831,0,1,3,2
9726,1,2,0,1
2780,0,1,4,2
9703,1,1,0,1
5295,0,1,0,2
2872,0,1,3,0
572,0,1,0,1
9409,1,1,0,1
4933,1,1,0,1
2529,1,1,2,1
3828,1,2,1,0
4406,1,1,0,1
2665,0,1,3,1
373,1,2,3,0
7139,1,1,2,0
1750,1,1,0,2
2193,0,1,3,1
3323,0,2,3,0
2443,0,1,0,1
7559,1,1,0,2
4431,0,1,0,1
1347,1,1,0,1
4033,0,1,0,0
6372,0,1,0,2
1636,0,1,4,1
10124,0,0,4,1
2216,0,2,1,0
2456,0,1,0,1
328,0,1,3,0
5381,1,0,3,1
5210,1,1,0,1
4146,0,1,0,1
3099,0,2,0,0
8509,0,0,2,1
5445,1,1,0,2
4082,1,1,0,1
5521,1,1,2,0
4247,0,1,0,0
1000,0,1,2,0
7536,1,1,0,0
980,0,2,1,0
9812,1,1,0,1
5158,1,0,2,2
10245,1,1,2,1
7736,1,1,2,0
1685,1,2,0,0
1324,0,1,0,0
1424,0,1,0,1
1984,1,1,4,0
4805,0,0,0,1
918,0,1,0,0
7532,1,1,2,0
5018,1,1,2,1
8175,0,1,4,1
8475,0,1,0,1
9886,0,0,0,1
2526,0,1,0,1
7915,1,1,0,1
1964,0,2,0,0
2797,1,1,0,1
742,1,1,0,1
7455,1,1,0,0
8526,0,1,0,1
1843,1,1,3,1
3939,0,1,0,2
6599,1,1,2,1
962,0,1,3,0
2319,1,0,2,1
843,0,1,3,0
7519,0,1,2,1
1433,1,2,3,1
3652,1,0,3,1
5583,1,1,1,0
8091,0,1,0,0
5846,1,0,0,2
8144,1,2,0,1
1919,1,1,0,1
8483,1,1,0,1
7732,1,1,0,2
823,1,1,2,0
4943,1,1,2,1
9654,0,1,0,1
7760,1,1,0,0
8334,0,2,0,1
4620,1,1,2,0
2693,1,1,2,1
9383,1,1,0,1
8921,1,1,0,1
8097,1,1,0,0
4513,0,1,0,2
154,0,2,3,2
6668,1,1,2,1
2087,1,1,0,1
9628,0,2,1,1
1197,0,1,2,1
2104,0,2,0,0
3850,1,1,3,0
4561,0,2,0,2
3517,0,1,0,2
8470,1,1,0,1
9230,1,1,0,1
7296,1,1,0,1
4486,0,1,3,1
1818,0,1,0,0
3599,1,1,3,0
281,1,1,0,1
8732,1,1,0,1
2086,1,2,1,1
10179,1,1,2,1
3904,1,1,0,1
4467,1,1,0,1
561,0,2,0,0
3325,0,1,0,0
8798,0,1,2,1
10445,0,1,2,1
7822,1,1,0,0
946,1,1,3,1
9619,1,1,0,1
6842,0,1,0,1
7953,1,1,0,0
8511,1,0,4,1
7355,0,1,2,1
4398,0,1,0,0
3062,1,1,4,0
139,0,1,0,1
8251,1,1,2,1
2728,1,1,2,2
7368,0,1,0,0
3307,0,1,4,1
7952,1,1,4,0
5546,0,1,2,0
630,0,1,2,1
10429,1,1,0,1
1511,0,2,2,2
4623,0,1,1,0
3121,0,2,0,1
2479,1,1,3,0
5230,1,1,2,0
3379,1,1,0,0
6947,0,1,0,1
1545,0,1,0,1
1566,1,1,2,1
9618,1,2,0,1
4346,0,1,0,1
7944,1,1,0,0
9126,0,1,0,1
4556,1,1,3,1
405,0,1,3,0
10384,0,1,2,1
7353,1,1,0,0
6093,0,2,1,0
8889,1,1,0,1
4944,1,1,4,1
9443,0,1,4,1
8519,1,1,0,1
8322,1,1,2,1
10305,1,1,0,1
4103,1,0,0,1
10065,1,1,0,1
6811,0,1,3,1
5469,1,1,3,1
10367,1,1,4,1
7347,1,1,0,0
2481,1,1,0,0
5758,1,1,0,1
1796,1,1,4,0
9508,0,1,1,1
10233,0,1,3,1
349,0,2,0,0
8703,1,1,2,1
1383,1,1,0,1
10058,0,1,0,1
8253,1,2,4,1
3730,0,2,0,0
340,1,1,0,1
9366,1,1,3,1
3083,1,1,0,1
7176,1,1,2,1
4204,0,1,0,0
2376,0,1,0,0
6871,1,1,0,0
7225,0,1,0,0
4311,1,1,0,1
3637,1,1,2,1
8656,1,1,0,1
4317,0,1,0,1
9816,0,1,3,1
9422,0,1,4,1
6374,0,1,0,2
1684,1,1,0,1
69,0,2,0,1
1274,1,1,4,0
5921,1,1,3,0
5281,0,0,2,2
2403,1,1,0,0
2174,1,2,1,0
1569,0,1,0,1
7875,0,1,3,0
162,1,0,2,1
497,0,1,0,1
6303,1,1,0,1
7932,1,1,0,1
7329,1,1,0,0
1808,0,0,0,1
9254,1,1,2,1
7976,0,1,2,0
9579,1,2,1,1
7725,0,1,0,2
6401,1,0,2,1
4991,1,1,0,2
2772,0,1,0,1
6976,1,1,3,1
4264,1,2,0,0
1371,0,1,3,0
8671,0,1,0,1
9896,1,1,0,1
10222,1,1,2,1
9622,0,1,3,1
3944,1,1,0,0
8628,1,1,0,1
4238,1,1,0,1
9454,0,0,1,1
4926,1,1,0,1
2939,1,1,0,0
1430,0,1,2,1
6122,1,1,0,0
3146,0,1,3,1
9555,1,1,0,1
3719,0,1,0,0
9966,0,1,4,1
9435,1,2,0,1
3107,1,2,0,0
3046,0,2,1,1
8944,1,1,2,1
6317,1,2,0,0
9106,1,1,0,1
4382,1,1,0,0
661,1,1,2,2
10168,1,1,0,1
2128,1,2,1,0
352,1,0,0,0
8316,0,1,2,1
1667,1,1,0,1
7371,0,1,4,1
5963,0,1,3,1
7425,0,1,0,1
8513,1,0,2,1
5629,0,1,0,1
9756,0,0,4,1
83,1,1,0,1
10421,1,1,3,1
8931,1,1,0,1
9733,1,1,2,1
2105,0,1,4,0
2602,1,1,2,1
1336,1,1,3,1
6057,0,1,0,1
7613,1,1,0,2
1339,1,1,0,1
8724,0,1,2,1
9592,1,1,0,1
2660,1,1,2,2
2634,0,1,3,1
3270,0,1,2,1
2830,0,1,0,1
4969,1,1,0,1
4337,0,0,0,0
10164,1,1,3,1
2160,0,1,0,1
2740,0,1,2,1
1431,1,1,3,1
9417,0,1,0,1
10174,0,2,1,1
7311,1,1,1,0
1313,1,0,0,1
821,1,1,2,0
1600,0,1,4,0
9997,0,1,3,1
4693,0,1,3,1
10184,1,1,0,1
4979,1,1,0,1
3682,0,1,0,1
6216,1,1,0,1
7063,1,1,0,1
9006,0,2,1,1
4291,0,0,0,0
1343,0,2,1,0
3539,1,1,4,1
3785,0,1,4,0
4356,1,1,0,0
2252,0,1,0,0
9278,1,1,0,1
4551,0,2,4,0
6331,1,1,0,0
969,1,1,3,2
841,1,1,2,1
5147,0,2,2,0
6814,0,1,0,1
8649,1,2,3,1
5774,1,1,0,1
4673,1,1,3,0
2599,1,1,3,2
5353,1,1,0,1
10466,1,2,3,1
9502,1,1,0,1
3133,1,1,3,0
3765,0,1,0,1
8039,0,2,1,1
7459,1,1,4,0
6931,1,2,1,2
3385,1,1,0,0
3395,1,1,0,0
7462,1,1,0,1
8815,1,1,0,1
6135,0,1,3,1
851,1,1,3,1
3550,1,1,3,1
7901,1,1,1,2
63,0,1,3,1
3538,0,1,0,1
6495,0,1,0,1
1526,1,2,0,1
5012,0,1,2,0
8310,0,1,3,1
3421,1,1,2,0
6197,0,1,0,2
5068,0,1,0,1
5964,1,1,0,1
10355,1,1,0,1
5228,1,1,0,0
6847,1,1,3,1
5644,0,1,2,1
784,1,2,4,1
2119,1,1,2,1
10012,1,1,0,1
7556,1,1,2,1
8773,1,1,3,1
4650,1,1,3,1
2778,1,2,1,0
2133,0,1,0,0
9225,0,1,0,1
977,0,2,4,2
8336,0,0,0,1
2542,0,1,0,1
1805,0,1,2,0
4548,0,1,0,1
6913,0,1,3,0
5328,0,1,1,0
8830,0,1,0,1
3791,0,0,2,2
4357,0,1,0,1
704,0,2,0,0
3519,1,1,0,1
5086,0,1,1,0
992,1,2,1,0
10105,1,1,3,1
2774,0,2,1,1
4895,0,1,0,1
10059,1,0,0,1
6510,1,1,0,1
6156,0,2,1,0
3660,1,1,0,1
5449,1,2,1,0
2043,1,1,2,1
1239,1,1,2,1
5113,1,1,4,1
10241,0,1,2,1
6994,0,1,3,1
3688,0,1,3,1
6691,1,1,0,0
8906,1,1,0,1
10506,0,1,4,1
8348,1,1,2,1
8874,1,1,0,1
8244,1,1,4,1
1670,1,2,0,1
552,0,2,0,1
9069,1,1,3,1
8241,1,1,2,1
4326,0,1,0,1
6657,0,1,2,1
3595,0,2,0,0
8689,1,1,0,1
7340,1,1,0,2
2769,0,2,0,1
5173,1,1,4,0
6715,0,1,0,1
4792,0,1,1,0
4131,1,2,0,1
1905,1,1,0,1
9933,1,1,0,1
2945,0,1,0,1
3109,1,1,0,0
1690,1,1,3,1
3504,1,1,0,1
3564,1,1,0,1
10066,0,1,4,1
1839,1,2,1,1
3891,1,0,0,1
3454,1,1,0,1
7437,1,1,0,0
10156,1,1,0,1
5254,0,1,2,1
6205,1,0,0,1
9100,1,1,0,1
9800,0,1,0,1
135,1,1,3,1
6140,1,1,3,0
3977,0,1,0,1
4577,1,1,2,1
7377,1,1,0,0
3619,1,0,3,1
846,1,1,0,0
8053,0,1,4,0
1016,0,2,2,1
8046,1,1,3,1
2503,1,1,4,0
8851,0,1,0,1
356,1,1,0,0
833,1,1,2,1
6347,1,1,4,0
5940,0,1,0,0
2170,0,2,1,0
810,1,2,0,1
7112,0,2,1,1
2735,1,1,3,1
103,0,1,3,1
4339,0,0,0,1
3846,0,2,0,0
2964,0,1,0,1
2431,0,1,0,1
9895,0,1,0,1
3312,1,0,2,1
8129,1,1,4,1
6549,1,1,0,1
9699,1,2,0,1
7571,0,1,4,1
6209,1,1,0,2
1916,1,1,3,1
4740,0,1,0,1
2706,0,1,4,2
2297,1,1,0,1
5524,1,1,4,0
2396,0,2,1,0
976,0,1,4,0
1152,0,2,1,0
2258,1,1,0,1
435,0,2,1,0
948,0,2,0,1
8969,1,1,2,1
5562,1,1,2,1
5950,0,1,0,1
5900,0,1,0,1
7925,0,1,2,2
5721,0,1,0,0
8414,0,1,0,1
1236,0,1,0,1
5926,0,1,0,1
8683,1,2,1,1
2023,1,1,0,1
4128,0,1,0,1
3777,1,0,4,0
2051,1,2,1,1
4143,1,1,0,1
1282,0,2,0,1
2246,0,1,3,0
2773,1,1,4,1
9505,1,1,2,1
2244,1,1,0,0
4800,0,1,0,2
5287,1,0,2,1
6165,0,1,3,1
6766,0,1,0,1
8067,0,2,3,1
7158,1,1,0,0
2190,0,1,0,1
1097,0,2,0,1
616,0,2,1,0
4341,0,1,0,0
7835,0,1,0,0
86,1,0,4,1
7795,0,1,0,1
2971,1,1,0,1
4958,1,1,0,0
9808,0,1,2,1
6610,0,1,3,0
9377,1,1,0,1
8278,0,1,2,1
5622,1,1,0,0
6132,0,1,3,2
3478,1,2,3,0
5569,0,1,3,1
2621,1,1,0,1
8441,0,2,1,1
2696,1,2,1,1
5404,1,1,2,1
3618,1,1,2,1
8864,1,0,2,1
1959,1,1,0,0
244,0,1,0,1
1649,1,2,3,1
8255,1,1,0,1
3578,1,1,3,2
2048,1,2,0,1
2892,0,1,0,0
9791,0,1,3,1
1384,1,2,0,1
8808,1,1,2,1
1664,1,2,2,0
5437,1,1,2,1
2114,1,1,2,2
10482,1,1,0,1
2273,0,1,0,1
6219,0,1,2,0
270,1,1,0,0
9872,1,2,1,1
9406,0,1,0,1
3834,1,1,3,1
2080,0,2,0,0
7204,0,1,1,0
4348,1,2,0,1
1968,1,1,3,0
1879,0,1,0,0
6422,0,1,0,1
9838,1,1,0,1
6473,1,1,0,1
4322,0,2,0,1
233,1,2,2,1
9226,1,1,3,1
6670,0,1,2,1
9921,0,0,2,1
865,1,1,3,1
4409,1,1,0,1
5714,1,1,0,1
2612,0,1,4,0
126,0,2,0,0
9145,0,1,0,1
6147,1,1,0,1
8476,0,1,0,1
8959,0,1,0,1
7735,1,2,0,0
5,1,2,0,1
5492,0,1,0,0
9426,1,1,0,1
4444,0,1,0,1
1095,0,0,4,0
2651,0,1,2,2
8730,1,1,0,1
3825,0,1,3,0
3605,1,0,2,1
7202,0,1,1,0
6977,0,1,2,1
5777,1,1,0,0
1650,0,1,3,2
1779,1,1,0,2
9847,1,1,0,1
3906,0,0,4,1
10139,0,1,2,1
1807,1,0,0,1
5555,0,1,0,1
2800,0,1,4,0
2532,1,1,2,2
6948,1,1,3,0
7105,1,1,0,0
8214,1,1,0,1
4320,0,1,0,1
6562,1,1,0,0
9691,1,1,2,1
241,0,1,0,2
8539,0,1,3,1
7819,0,1,0,1
6349,0,1,0,0
3684,0,2,0,0
6478,1,1,0,1
4761,1,1,1,0
134,1,1,2,2
7899,0,1,0,1
6418,1,1,1,0
1330,1,2,0,0
2029,1,1,2,1
9991,1,1,3,1
9945,0,1,0,1
5908,1,1,0,0
8431,1,1,0,1
3165,0,2,0,1
9782,1,1,0,1
7096,1,1,3,0
9811,1,1,0,1
7931,1,1,1,1
3431,1,1,0,1
8451,1,2,4,1
9929,1,1,0,1
6050,0,1,0,0
6707,1,0,0,1
2860,1,1,3,0
944,1,2,3,1
1691,1,2,4,1
5267,0,1,0,1
5271,1,1,0,1
4749,1,1,3,1
7020,0,1,0,1
375,1,1,3,1
2179,1,1,0,1
8429,1,0,2,1
9018,0,1,0,1
64,0,1,3,1
654,0,1,2,2
312,1,1,0,1
5978,0,1,0,0
1310,1,0,2,1
4558,1,1,0,1
3734,1,2,0,0
4257,0,1,0,1
2951,1,1,3,1
6694,1,1,0,0
5388,1,2,0,0
9915,0,0,0,1
7152,0,1,0,0
7483,0,1,4,1
2654,0,1,2,2
2453,0,1,0,1
539,0,1,2,1
6571,1,1,0,0
7197,1,1,3,1
6886,0,1,2,1
4001,0,1,0,1
10149,0,1,0,1
5739,1,1,3,1
9867,0,1,0,1
8227,0,1,0,1
7828,1,1,0,1
6988,0,1,2,2
687,0,1,0,1
4302,1,1,0,0
682,1,1,3,1
3350,1,1,2,0
1938,0,1,0,1
8768,1,1,0,1
9404,0,1,0,1
7945,1,1,2,0
6212,1,0,0,1
6271,1,1,0,0
6427,1,1,0,1
7595,0,1,0,1
8095,0,1,0,0
776,0,2,0,0
6444,1,0,4,1
1957,1,2,3,0
3912,0,1,3,0
6459,0,1,0,1
4420,0,2,0,1
5723,0,1,2,0
8212,0,0,4,1
4278,1,1,0,0
6152,1,1,2,0
3667,0,1,0,1
2901,0,2,0,0
5603,0,1,0,1
3560,0,1,1,1
6517,1,1,4,1
146,0,2,0,1
7270,0,1,4,0
5034,0,2,1,1
2234,0,2,0,0
7991,0,2,4,1
3261,0,1,3,0
4992,1,0,3,1
4766,0,1,0,1
5260,1,1,2,1
7906,0,1,0,0
4380,0,1,0,0
1367,0,2,0,0
7218,0,1,2,2
7156,0,0,0,2
8288,1,1,4,1
6430,1,1,0,1
10515,0,0,3,1
7095,1,0,2,2
4656,0,1,0,1
4803,1,1,4,0
7212,0,1,2,1
1286,0,1,0,1
3460,1,1,3,1
2880,0,2,0,0
4854,1,1,0,1
6745,1,1,0,1
4996,1,1,3,1
8170,0,1,0,1
8877,1,1,4,1
8723,0,1,0,1
1109,0,2,1,2
4488,0,1,0,2
786,1,1,3,1
9175,0,1,0,1
258,1,2,0,1
7482,1,1,3,1
3506,1,0,3,2
5118,1,1,2,1
4670,0,1,3,1
5719,0,1,0,0
8210,1,1,2,1
732,0,0,2,2
10167,0,1,2,1
2102,1,2,5,0
6178,0,1,2,0
6802,1,1,3,1
7488,0,1,3,0
4292,1,1,0,0
4947,1,1,4,1
9993,1,1,0,1
7370,0,1,0,0
7431,0,1,2,1
1505,0,1,0,1
6170,0,1,0,1
2054,1,1,3,0
8455,1,1,4,1
419,0,2,0,1
395,0,1,0,1
9958,1,1,0,1
9999,0,0,0,1
1678,1,1,2,1
10069,1,0,3,1
4922,1,0,2,1
9967,1,2,0,1
7186,1,0,2,1
4028,0,1,0,0
4272,0,1,0,0
7695,1,1,0,0
8711,1,0,0,1
2247,1,1,0,1
1047,0,2,1,0
5269,1,1,0,0
7664,0,1,0,0
7655,0,1,3,0
9301,1,1,3,1
2944,1,1,0,1
10,1,1,0,1
1889,0,1,2,1
4942,0,1,0,1
264,0,1,0,1
7242,0,1,0,0
5871,1,1,0,0
3409,1,1,0,0
7975,1,1,2,1
1626,0,1,0,1
950,1,1,2,1
2841,1,1,3,1
8160,1,1,2,1
6313,1,1,0,1
5470,0,1,0,1
7557,1,1,4,0
7330,1,1,0,0
6223,1,0,3,1
3869,1,1,0,0
4973,1,1,0,1
5106,0,0,2,1
555,0,1,0,1
7729,0,1,0,1
2806,1,1,2,0
3809,0,0,0,0
7030,1,1,0,1
9667,1,1,4,1
4594,0,1,0,1
683,0,1,0,1
7833,1,1,1,0
8846,0,1,2,1
5205,0,1,2,0
1395,0,1,0,0
7342,1,1,0,1
10296,1,1,0,1
8962,1,1,0,1
2764,1,1,2,2
3416,0,1,3,1
8331,0,1,2,1
3672,1,1,0,1
9951,1,1,0,1
5800,0,1,0,1
3462,1,1,0,1
1290,0,2,0,0
6379,1,1,2,1
9772,0,1,2,1
5498,1,1,3,0
4289,1,0,0,0
5052,1,1,1,0
1903,0,2,1,0
6506,1,0,0,1
10379,1,1,0,1
2159,1,1,3,0
142,1,2,0,1
5171,0,1,0,1
954,1,1,2,1
842,0,0,3,0
7834,1,1,0,1
1576,1,1,2,1
1248,0,1,0,1
520,1,1,3,0
6731,0,1,0,1
3151,1,1,0,1
9909,1,1,2,1
9399,0,1,0,1
8945,0,1,0,1
6821,1,1,0,0
9601,1,1,3,1
3799,0,1,4,0
10095,0,2,0,1
4987,0,2,2,0
4884,0,2,0,1
4387,1,1,0,0
10405,1,1,1,1
9216,1,1,0,1
4300,0,1,0,1
5451,1,1,0,1
3000,1,2,0,0
6789,1,1,0,1
1857,0,1,2,0
3574,1,1,0,1
7665,0,1,0,1
3225,0,2,2,0
9677,1,2,0,1
1359,0,2,0,1
4432,1,1,0,1
7741,0,1,2,0
9003,1,2,0,1
8992,1,1,0,1
10015,0,1,0,1
9913,0,1,0,1
5695,0,1,0,2
6353,1,1,0,0
1585,1,1,0,1
9739,1,2,1,1
2742,1,1,0,1
10409,1,1,1,1
6503,1,0,0,0
1224,1,1,2,1
5443,1,1,2,2
1587,0,0,2,1
7283,1,0,3,0
2600,1,1,0,1
979,0,2,3,1
7484,1,1,0,1
6940,1,1,2,1
4984,0,1,3,1
7012,1,1,1,0
8281,1,1,2,1
4450,1,1,0,1
9235,1,0,0,1
5484,1,1,0,1
7575,0,1,2,0
9678,1,1,0,1
4864,1,1,0,0
6742,0,1,0,0
5455,0,1,0,1
5306,0,1,2,1
8126,1,1,0,1
2210,1,2,1,1
1094,1,1,4,0
1199,1,2,2,1
3726,1,1,0,1
7909,0,1,0,0
5742,1,1,0,1
7433,0,1,2,0
4617,0,1,0,0
7509,0,1,0,1
5122,0,1,2,1
8623,1,1,0,1
10479,0,1,2,1
5088,0,1,0,1
2844,0,1,0,0
733,1,1,2,1
2563,1,1,3,0
4485,1,1,0,1
4285,0,0,0,1
8360,1,1,2,1
10281,1,1,2,1
410,1,1,0,1
7427,0,1,0,1
10346,0,1,2,1
4618,1,0,0,1
1409,1,1,0,0
10040,1,1,0,1
9092,0,1,0,1
6097,0,1,2,0
5110,1,1,0,1
2987,1,1,0,1
5799,0,1,0,0
3860,1,1,3,1
3527,0,1,0,0
7602,0,1,4,2
7017,1,1,2,1
2197,0,1,0,0
5249,0,2,0,0
5215,1,0,3,1
1616,0,2,0,2
4193,1,1,0,0
1154,1,2,4,0
2848,0,1,0,1
3044,0,2,0,1
2565,0,1,3,1
6169,1,1,0,1
9177,1,1,0,1
7403,1,1,0,0
744,0,1,0,0
7845,0,1,4,1
7792,0,1,4,0
428,0,1,0,0
5903,0,1,0,1
7926,1,1,0,0
844,0,2,1,0
3351,1,1,0,1
4084,1,1,0,1
9113,1,1,2,1
8594,0,1,1,1
433,1,0,0,1
6958,1,1,0,1
9279,0,1,4,1
2136,1,2,3,0
9257,1,1,0,1
3459,0,1,3,1
5884,1,1,2,0
